Country,Break,Lat,Long,Wave_type,Direction,Bottom,Difficulty
caribbean,Parlour,13.21253967285156,-59.52392578125000,Reef break,Right & left,Coral reef,Intermediate surfer
caribbean,Sand Bank,13.22089576721191,-59.52766036987305,Beach break,Right & left,Sand,Intermediate surfer
caribbean,Sandy Lane,13.17343139648438,-59.64091110229492,Reef break,Left,Coral reef,Advanced surfer
caribbean,Soup Bowl,13.21788787841797,-59.52091979980469,Reef break,Right,Coral reef,Advanced surfer
caribbean,South Point,13.04748725891113,-59.53302001953125,Reef break,Left,Rocky reef,Beginners
caribbean,Surfer's Point,13.05255603790283,-59.50534439086914,Point break,Left,Coral reef,Beginners
caribbean,Consuelos Beach,19.26814842224121,-81.38838958740234,Reef break,Right & left,Rocky reef,Intermediate surfer
caribbean,Seven Mile Beach,19.34032821655273,-81.39186859130860,Beach break,Right & left,Sand,Beginners
caribbean,Cabo de San Antonio,21.83728027343750,-84.92774963378906,Reef break,Right & left,Sand & Rock,Intermediate surfer
caribbean,Caberete,19.69754600524902,-70.34545898437500,Beach break,Right & left,Sand,Beginners
caribbean,Cayena,19.29688644409180,-69.76181030273438,Beach break,Right,Boulders,Intermediate surfer
caribbean,El Manda,17.98630523681641,-71.16345977783203,Beach break,Right & left,Sand & Rock,Beginners
caribbean,Encuentro,19.78082847595215,-70.44586181640625,Reef break,Right & left,Rocky reef,Intermediate surfer
caribbean,La Punta,19.68235397338867,-70.01303863525390,Beach break,Right & left,Sand & Rock,Beginners
caribbean,Los Patos,18.22437858581543,-70.18903350830078,Point break,Right,Rocky reef,Advanced surfer
caribbean,Macao,18.78151702880859,-68.54919433593750,Beach break,Right & left,Sand,Beginners
caribbean,Playa Bonita,19.31454467773438,-69.56620025634766,Beach break,Right & left,Sand,Beginners
caribbean,Boca los Tubos,18.47338485717773,-66.44808197021484,Rivermouth,Right,Sand & Rock,Intermediate surfer
caribbean,Bridges,18.42560958862305,-67.15547180175781,Beach break,Left,Coral reef,Beginners
caribbean,Crash Boat Beach,18.45640754699707,-67.16461944580078,Breakwater / groyne,Right & left,Sand,Intermediate surfer
caribbean,Domes,18.36474990844727,-67.27049255371094,Reef break,Right,Sand & Rock,Intermediate surfer
caribbean,Flamenco beach - Culebra Island,18.33334350585938,-65.31741333007812,Reef break,Right,Coral reef,Intermediate surfer
caribbean,Gas Chambers,18.46007156372070,-67.16637420654297,Reef break,Right,Sand & Rock,Advanced surfer
caribbean,Inches,17.97090148925781,-65.96146392822266,Reef break,Left,Coral reef,Intermediate surfer
caribbean,Isla Verde,18.44842720031738,-66.01671600341797,Reef break,Right & left,Coral reef,Intermediate surfer
caribbean,Jobo's,18.51566696166992,-67.07848358154297,Reef break,Right,Sand & Rock,Beginners
caribbean,La Ocho,18.46721458435059,-66.09262084960938,Reef break,Right & left,Rocky reef,Intermediate surfer
caribbean,Middles,18.51672554016113,-67.03462219238281,Reef break,Right,Rocky reef,Intermediate surfer
caribbean,Steps,18.34857940673828,-67.26383972167969,Reef break,Right,Coral reef,Intermediate surfer
caribbean,Surfer's Beach,18.50624656677246,-67.14167785644531,Reef break,Right,Sand & Rock,Intermediate surfer
caribbean,Table Top,18.50948143005371,-67.13723754882812,Reef break,Right,Sand & Rock,Intermediate surfer
caribbean,Tres Palmas,18.34817123413086,-67.26452636718750,Reef break,Right & left,Coral reef,Advanced surfer
caribbean,Tubos,18.47309875488281,-66.44901275634766,Reef break,Right & left,Sand & Rock,Intermediate surfer
caribbean,Mt Irvine,11.19642066955566,-60.79662322998047,Reef break,Right,Coral reef,Advanced surfer
caribbean,Apple Bay,18.40001678466797,-64.68250274658203,Reef break,Right,Sand & Rock,Beginners
caribbean,Cane Garden Bay,18.42956733703613,-64.66310119628906,Point break,Right,Unknown,Intermediate surfer
caribbean,Josiahs Bay,18.44850921630859,-64.58947753906250,Beach break,Right & left,Sand,Intermediate surfer
central_america,Boca Barranca,9.95447921752930,-84.74732971191406,Point break,Left,Sand & Rock,Beginners
central_america,Brasilito,10.40557765960693,-85.80197906494140,Reef break,Right & left,Boulders,Intermediate surfer
central_america,Bugs place,9.75017356872559,-82.81586456298828,Rivermouth,Right & left,Sand & Rock,Intermediate surfer
central_america,Dominicalito,9.13554286956787,-83.78723144531250,Beach break,Right & left,Sand & Rock,Beginners
central_america,Esterillos Oeste,9.52560234069824,-84.50331115722656,Beach break,Right & left,Sand & Rock,Intermediate surfer
central_america,Gavin’s Reef,9.65576553344727,-82.73791503906250,Reef break,Right & left,Coral reef,Intermediate surfer
central_america,Hotel Pelicano,9.52152824401855,-84.45134735107422,Beach break,Right & left,Sand,Beginners
central_america,"Jaco Beach, south end",9.59516429901123,-84.62339782714844,Beach break,Right,Sand,Beginners
central_america,Malpais,9.60752010345459,-85.15468597412110,Beach break,Right & left,Sand & Rock,Beginners
central_america,Near Tamarindo,10.30090141296387,-85.84562683105469,Beach break,Left,Sand & Rock,Advanced surfer
central_america,Pavones,8.39595985412598,-83.14006805419922,Point break,Left,Sand & Rock,Advanced surfer
central_america,Playa Avellanas,10.23380088806152,-85.84356689453125,Rivermouth,Right & left,Sand,Beginners
central_america,Playa Dominical,9.24953079223633,-83.86962890625000,Beach break,Right & left,Sand,Intermediate surfer
central_america,Playa Dominical Rivermouth,9.25207233428955,-83.87083435058594,Rivermouth,Right,Sand,Intermediate surfer
central_america,Playa Grande,10.32370090484619,-85.85815429687500,Beach break,Right & left,Sand,Beginners
central_america,Playa Hermosa,9.58881664276123,-84.62348175048828,Beach break,Right,Sand,Intermediate surfer
central_america,Playa Langosta,10.30031013488770,-85.84030151367188,Reef break,Right & left,Sand & Rock,Intermediate surfer
central_america,Playa Marbella,10.07450199127197,-85.77747344970703,Beach break,Right & left,Boulders,Advanced surfer
central_america,Playa Negra,10.19025611877441,-85.83583831787110,Reef break,Right,Coral reef,Intermediate surfer
central_america,Playa Nosara,9.96749782562256,-85.69061279296875,Beach break,Right & left,Sand & Rock,Beginners
central_america,Playa Santa Teresa,9.62106037139893,-85.16876220703125,Beach break,Right & left,Sand,Beginners
central_america,Quepos-Manuel Antonio,9.41773414611816,-84.17054748535156,Beach break,Right & left,Boulders,Intermediate surfer
central_america,Suck Rock,9.64407730102539,-85.22094726562500,Reef break,Right,Rocky reef,Beginners
central_america,Tamarindo Rivermouth,10.30814266204834,-85.83972167968750,Rivermouth,Right,Sand,Intermediate surfer
central_america,Witches Rock,10.79311275482178,-85.68149566650390,Beach break,Right & left,Sand,Intermediate surfer
central_america,Barra de Santiago,13.69002246856689,-90.00823974609375,Beach break,Right,Sand,Advanced surfer
central_america,Bocana,13.48862743377686,-89.38927459716797,Rivermouth,Right & left,Sand & Rock,Intermediate surfer
central_america,Cocal,13.48144912719727,-89.35163879394531,Point break,Right,Rocky reef,Intermediate surfer
central_america,Cristo de Salinitas,13.53920078277588,-89.82267761230469,Reef break,Right & left,Coral reef,Beginners
central_america,El Palmarcito,13.49288368225098,-89.42137145996094,Beach break,Right,Sand & Rock,Intermediate surfer
central_america,El Pimental,13.37659358978271,-89.08680725097656,Beach break,Right & left,Sand,Intermediate surfer
central_america,El Sunzal,13.49058914184570,-89.39070892333984,Point break,Right,Boulders,Beginners
central_america,El Zonte Beach,13.49292564392090,-89.44264984130860,Beach break,Right & left,Boulders,Beginners
central_america,El Zonte Point,13.49250793457031,-89.43727111816406,Point break,Right,Sand & Rock,Advanced surfer
central_america,K59,13.49563789367676,-89.47089385986328,Point break,Right,Boulders,Advanced surfer
central_america,Km 61,13.49330139160156,-89.47956848144531,Point break,Right,Rocky reef,Intermediate surfer
central_america,Las Flores,13.16373634338379,-88.11919403076172,Point break,Right,Sand,Intermediate surfer
central_america,Mizata Point,13.50903320312500,-89.59626770019531,Rivermouth,Right & left,Sand & Rock,Intermediate surfer
central_america,Punt Mango,13.16455841064453,-88.19039154052734,Point break,Right,Boulders,Intermediate surfer
central_america,Punta Remedios,13.50682163238525,-89.80413818359375,Reef break,Right & left,Rocky reef,Beginners
central_america,Punta Roca,13.47760963439941,-89.32481384277344,Point break,Right,Boulders,Advanced surfer
central_america,San Blas,13.48662376403809,-89.35030364990234,Point break,Right & left,Sand & Rock,Intermediate surfer
central_america,Toro de Oro,13.16827106475830,-88.11856079101562,Point break,Right,Rocky reef,Intermediate surfer
central_america,Champerico,14.29160308837891,-91.91417694091797,Beach break,Right & left,Sand & Rock,Advanced surfer
central_america,El Paredon,13.90740776062012,-91.07391357421875,Beach break,Right & left,Sand,Beginners
central_america,Iztapa,13.92735481262207,-90.72028350830078,Rivermouth,Right,Sand,Advanced surfer
central_america,Km38,32.14305877685547,-116.91822052001953,Beach break,Right,Boulders,Intermediate surfer
central_america,La Fonda Km - 59,32.12067413330078,-116.90637207031250,Beach break,Right & left,Sand,Intermediate surfer
central_america,Stacks,31.89195060729980,-116.69613647460938,Beach break,Left,Sand & Rock,Intermediate surfer
central_america,Cerritos,23.32891654968262,-110.17583465576172,Beach break,Right & left,Sand & Rock,Beginners
central_america,Zippers,23.02835845947266,-109.71353912353516,Reef break,Right & left,Sand & Rock,Beginners
central_america,Boca del Cielo ,15.85293865203857,-93.68238830566406,Beach break,Right & left,Sand,Intermediate surfer
central_america,Big Als,18.85642242431641,-103.96345520019531,Rivermouth,Right & left,Sand,Advanced surfer
central_america,La Saladita,17.83776664733887,-101.77077484130860,Reef break,Left,Rocky reef,Beginners
central_america,Playa Revolcadero,16.77857589721680,-99.81662750244140,Beach break,Right & left,Sand,Beginners
central_america,Tatanka,17.47643280029297,-101.52465820312500,Reef break,Left,Coral reef,Advanced surfer
central_america,Troncones Point,17.79372215270996,-101.74571228027344,Reef break,Left,Rocky reef,Intermediate surfer
central_america,El Arroyo Seco,19.32021522521973,-104.95582580566406,Beach break,Right,Sand,Intermediate surfer
central_america,Ranchito,19.23944091796875,-104.72970581054688,Reef break,Right,Rocky reef,Intermediate surfer
central_america,Tampi,19.11297416687012,-96.09963989257812,Beach break,Right & left,Sand,Beginners
central_america,Ventanas/Chumul,20.34816741943359,-86.89726257324219,Reef break,Right & left,Sand & Rock,Intermediate surfer
central_america,Burros,20.75013542175293,-105.45681762695312,Point break,Right,Rocky reef,Intermediate surfer
central_america,Dinosaur,20.74700736999512,-105.44313049316406,Point break,Right,Rocky reef,Intermediate surfer
central_america,La Bahia,20.75771903991699,-105.53724670410156,Reef break,Right & left,Rocky reef,Intermediate surfer
central_america,La Lancha,20.76265716552734,-105.49716186523438,Reef break,Right,Rocky reef,Beginners
central_america,Platanitos,21.36186599731445,-105.24353027343750,Beach break,Right & left,Sand,Intermediate surfer
central_america,Punta de Mita,20.75500297546387,-105.52230834960938,Point break,Right,Rocky reef,Beginners
central_america,San Blas Beach,21.52710151672363,-105.28279876708984,Rivermouth,Right & left,Sand,Intermediate surfer
central_america,San Pancho,20.90052032470703,-105.41965484619140,Beach break,Left,Sand,Advanced surfer
central_america,Sayulita,20.86394500732422,-105.44540405273438,Beach break,Right & left,Sand,Intermediate surfer
central_america,The Cove,20.76591873168945,-105.54290771484375,Point break,Right,Sand & Rock,Intermediate surfer
central_america,Veneros,20.74319839477539,-105.43080902099610,Beach break,Right & left,Sand,Intermediate surfer
central_america,Puerto Escondido,15.84873771667480,-97.06094360351562,Beach break,Right & left,Coral reef,Advanced surfer
central_america,Zicatela,15.83569145202637,-97.04756164550781,Beach break,Right & left,Sand,Intermediate surfer
central_america,Playa Cameron,23.21957778930664,-106.45906066894531,Point break,Left,Rocky reef,Intermediate surfer
central_america,El Bluff,12.00387382507324,-83.68478393554688,Beach break,Right & left,Sand,Unknown
central_america,Playa Colorado,11.40397548675537,-86.05136108398438,Rivermouth,Right & left,Sand,Intermediate surfer
central_america,Playa Maderas,11.29323101043701,-85.91677856445312,Beach break,Right & left,Boulders,Beginners
central_america,Playa Santana,11.44082546234131,-86.09307098388672,Rivermouth,Right & left,Sand,Intermediate surfer
central_america,Pochomil,11.75981426239014,-86.51213073730469,Reef break,Right & left,Sand & Rock,Intermediate surfer
central_america,Ponga Drops,11.40780353546143,-86.05996704101562,Reef break,Right,Sand & Rock,Intermediate surfer
central_america,Popoyo,11.45310688018799,-86.10929870605469,Reef break,Right & left,Rocky reef,Intermediate surfer
central_america,Punta San Diego,11.90934562683105,-86.61878967285156,Reef break,Left,Rocky reef,Advanced surfer
central_america,San Juan del Sur,11.25316429138184,-85.88540649414062,Beach break,Right & left,Sand,Beginners
central_america,"Tesoro  ""Treasure""",12.22393131256104,-86.80701446533203,Beach break,Right & left,Sand,Intermediate surfer
central_america,Bluff Beach,9.42738628387451,-82.30957031250000,Beach break,Right,Sand,Advanced surfer
central_america,Caranero outside,9.25145149230957,-82.15988159179688,Reef break,Left,Coral reef,Advanced surfer
central_america,Maria Chiquita,9.44161128997803,-79.75627899169922,Beach break,Right,Sand,Beginners
central_america,Playa Guanico,7.27937889099121,-80.41271209716797,Beach break,Right & left,Sand & Rock,Beginners
central_america,San Carlos,8.47135353088379,-79.95437622070312,Beach break,Right,Sand & Rock,Beginners
central_america,Silverbacks,9.36235237121582,-82.22167968750000,Reef break,Right,Rocky reef,Advanced surfer
central_america,The Dumper,9.37149906158447,-82.23712921142578,Reef break,Right,Rocky reef,Intermediate surfer
hawaii,Big Boto's on the Rocks,19.63630867004395,-155.99291992187500,Reef break,Left,Boulders,Beginners
hawaii,Hapuna Beach,20.00416183471680,-155.82647705078125,Beach break,Right & left,Sand,Beginners
hawaii,Honoli'i,19.75462722778320,-155.09098815917970,Rivermouth,Right & left,Boulders,Intermediate surfer
hawaii,Black rock,22.04257965087891,-159.33000183105470,Reef break,Right,Rocky reef,Intermediate surfer
hawaii,Hanalei (Impossibles and the Bowl),22.21420478820801,-159.50000000000000,Reef break,Right,Rocky reef,Beginners
hawaii,Horners,22.04973411560059,-159.33267211914062,Reef break,Left,Rocky reef,Intermediate surfer
hawaii,Kalapaki,21.95901679992676,-159.35148620605470,Reef break,Right,Rocky reef,Beginners
hawaii,Kealia Landing,22.09895515441895,-159.30268859863280,Reef break,Right & left,Sand & Rock,Intermediate surfer
hawaii,Mahelona Bay,22.08885574340820,-159.30491638183594,Reef break,Left,Coral reef,Intermediate surfer
hawaii,Makojaes,22.07213211059570,-159.31352233886720,Point break,Right,Rocky reef,Advanced surfer
hawaii,Pakala,21.93502998352051,-159.65162658691406,Reef break,Left,Coral reef,Intermediate surfer
hawaii,Prince Kuhios (PKs),21.88100433349609,-159.47590637207030,Reef break,Right & left,Coral reef,Intermediate surfer
hawaii,Rock quarry,22.21942710876465,-159.38432312011720,Reef break,Right & left,Sand & Rock,Beginners
hawaii,Shipwrecks,21.87434768676758,-159.43647766113280,Reef break,Right,Sand & Rock,Intermediate surfer
hawaii,Tunnels,22.22681999206543,-159.56594848632812,Reef break,Right & left,Coral reef,Advanced surfer
hawaii,Waikoko,22.21314620971680,-159.51644897460938,Reef break,Left,Rocky reef,Advanced surfer
hawaii,Wailua Beach (middles),22.04877853393555,-159.33389282226562,Beach break,Right & left,Sand,Beginners
hawaii,Breakwall,20.86990547180176,-156.67872619628906,Reef break,Right & left,Coral reef,Intermediate surfer
hawaii,Honolua Bay,21.01653289794922,-156.64170837402344,Point break,Right & left,Rocky reef,Advanced surfer
hawaii,Jaws,20.94140052795410,-156.26025390625000,Reef break,Right,Rocky reef,Advanced surfer
hawaii,Puamana Beaches,20.85800552368164,-156.66787719726562,Beach break,Right & left,Sand & Rock,Beginners
hawaii,Polzath,21.16888427734375,-156.78889465332030,Beach break,Right & left,Sand & Rock,Unknown
hawaii,Pyramid Rock,21.46167564392090,-157.76298522949220,Point break,Right & left,Sand & Rock,Intermediate surfer
hawaii,Off The Wall,21.66093826293945,-158.05984497070312,Reef break,Right & left,Rocky reef,Advanced surfer
hawaii,Pipeline,21.66845703125000,-158.05041503906250,Reef break,Left,Coral reef,Advanced surfer
hawaii,Puena Point,21.60025978088379,-158.10505676269530,Point break,Right & left,Sand & Rock,Beginners
hawaii,Rocky Point,21.67139434814453,-158.04841613769530,Reef break,Right,Rocky reef,Intermediate surfer
hawaii,Sunset Beach,21.67641258239746,-158.04171752929688,Reef break,Right,Coral reef,Intermediate surfer
hawaii,Waimea Bay,21.64338684082031,-158.06750488281250,Reef break,Right,Coral reef,Advanced surfer
hawaii,Bowls,21.28074645996094,-157.84278869628906,Reef break,Right & left,Coral reef,Advanced surfer
hawaii,Canoes,21.27513885498047,-157.82563781738280,Reef break,Right & left,Sand & Rock,Beginners
hawaii,Kaiser's,21.27934646606445,-157.84045410156250,Reef break,Right & left,Coral reef,Advanced surfer
hawaii,Kewalos,21.28905487060547,-157.85957336425780,Reef break,Right & left,Coral reef,Intermediate surfer
hawaii,Straight Outs,21.29012298583984,-157.85763549804688,Reef break,Left,Rocky reef,Intermediate surfer
hawaii,Waikiki,21.27434921264648,-157.82763671875000,Reef break,Right & left,Sand & Rock,Beginners
hawaii,White Plains,21.29948043823242,-158.05316162109375,Reef break,Right & left,Sand & Rock,Beginners
hawaii,Barbers Point,21.29097366333008,-158.11798095703125,Point break,Left,Sand & Rock,Intermediate surfer
hawaii,Bathtubs,21.34814262390137,-158.13346862792970,Point break,Right,Rocky reef,Intermediate surfer
hawaii,Makaha,21.47503471374512,-158.22497558593750,Reef break,Right,Rocky reef,Intermediate surfer
hawaii,Tracks,21.36165237426758,-158.13961791992188,Reef break,Right & left,Rocky reef,Beginners
usa,Bethany Beach,38.54180526733398,-75.05307006835938,Beach break,Right & left,Sand,Beginners
usa,Bethany Main Street ,38.53493881225586,-75.04906463623047,Beach break,Right & left,Sand,Intermediate surfer
usa,Dewey Beach,38.69368362426758,-75.06726074218750,Beach break,Right & left,Sand,Beginners
usa,Fenwick Island,38.47912597656250,-75.04263305664062,Beach break,Right & left,Sand,Beginners
usa,Herring Point,38.76679992675781,-75.08159637451172,Breakwater / groyne,Right & left,Sand & Rock,Advanced surfer
usa,North Indian River Inlet,38.61016464233398,-75.06099700927734,Rivermouth,Right & left,Sand,Beginners
usa,12th ave. New Smyrna,29.02251434326172,-80.88462829589844,Beach break,Right & left,Sand,Beginners
usa,Cocoa Beach Pier,28.36783981323242,-80.59986877441406,Beach break,Right,Sand,Beginners
usa,Creset Beach,29.80251884460449,-81.25762939453125,Beach break,Right & left,Sand,Intermediate surfer
usa,Daytona Beach,29.22702598571777,-81.00622558593750,Beach break,Right & left,Sand,Beginners
usa,Flagler Beach,29.48264312744141,-81.12648010253906,Point break,Right & left,Sand & Rock,Intermediate surfer
usa,Hanna,30.37587356567383,-81.39809417724610,Beach break,Right,Sand,Beginners
usa,Jacksonville Beach Pier,30.29379463195801,-81.38724517822266,Breakwater / groyne,Right & left,Sand,Beginners
usa,Little Talbot,30.43054389953613,-81.40654754638672,Beach break,Right,Sand,Beginners
usa,Mickler's Landing Beach,30.16234588623047,-81.35787963867188,Beach break,Right & left,Sand,Beginners
usa,New Smyrna Inlet,29.06907463073730,-80.90924072265625,Beach break,Right & left,Sand,Intermediate surfer
usa,Saphire,29.04596519470215,-80.90014648437500,Beach break,Right & left,Sand,Intermediate surfer
usa,St. Augustine Beach,29.84451484680176,-81.26457977294922,Beach break,Right & left,Sand,Beginners
usa,Beer Can Island,25.74478149414062,-80.14380645751953,Reef break,Right,Sand & Rock,Intermediate surfer
usa,Boca Inlet,26.33488464355469,-80.06960296630860,Breakwater / groyne,Left,Boulders,Intermediate surfer
usa,Fort Pierce Jetty,27.62514114379883,-80.44189453125000,Beach break,Right,Sand,Intermediate surfer
usa,Jap Rock,26.39840507507324,-80.06548309326172,Reef break,Right & left,Sand & Rock,Intermediate surfer
usa,Lake Worth Pier,26.61185836791992,-80.03625488281250,Reef break,Left,Sand & Rock,Intermediate surfer
usa,North End,26.46290779113770,-80.05793762207031,Beach break,Right & left,Sand,Beginners
usa,North Jetty Park,27.47568511962891,-80.29413604736328,Point break,Right,Sand,Beginners
usa,Pier,26.31707572937012,-80.07437896728516,Beach break,Right,Sand,Intermediate surfer
usa,Sebastian Inlet,27.83148574829102,-80.44287872314453,Beach break,Right,Sand & Rock,Intermediate surfer
usa,South Beach,25.76727676391602,-80.12659454345703,Beach break,Right & left,Sand,Advanced surfer
usa,South End,26.46167945861816,-80.05801391601562,Beach break,Right & left,Sand,Intermediate surfer
usa,Stuart Beach,27.20334243774414,-80.17272949218750,Beach break,Right & left,Sand,Beginners
usa,The Pier,26.89187622070312,-80.05583190917969,Beach break,Left,Sand,Intermediate surfer
usa,The Rocks,26.30828666687012,-80.07517242431640,Beach break,Right & left,Sand,Beginners
usa,Vista Park,26.16316223144531,-80.09872436523438,Beach break,Right,Sand,Beginners
usa,5th Street (Lil Pipeline),31.13552093505859,-81.38455200195312,Breakwater / groyne,Left,Sand,Intermediate surfer
usa,Gould’s Inlet,31.15523338317871,-81.36609649658203,Rivermouth,Right & left,Sand,Beginners
usa,Myrtle Street,31.13730621337891,-81.38086700439453,Breakwater / groyne,Right & left,Sand,Beginners
usa,North Beach Tybee Island,32.01932907104492,-80.83995819091797,Beach break,Right & left,Sand,Beginners
usa,North End of Tybee,32.02424240112305,-80.84197235107422,Rivermouth,Right,Boulders,Intermediate surfer
usa,Pen Island,31.26864814758301,-81.27883148193360,Rivermouth,Right & left,Artificial reef,Unknown
usa,Saint Simons Island,31.14362716674805,-81.37040710449219,Beach break,Right & left,Sand,Beginners
usa,Tybee Strip,31.98012351989746,-80.83190917968750,Beach break,Left,Sand,Beginners
usa,Gooches Beach,43.34733963012695,-70.48304748535156,Reef break,Left,Sand & Rock,Beginners
usa,Higgins Beach,43.55974578857422,-70.27679443359375,Beach break,Right & left,Sand,Beginners
usa,Pond Cove,43.60868835449219,-70.21534729003906,Point break,Left,Rocky reef,Intermediate surfer
usa,Wells Beach,43.30919265747070,-70.59814453125000,Beach break,Right & left,Sand,Beginners
usa,Assateague,38.20250701904297,-75.15206146240234,Beach break,Right & left,Sand,Intermediate surfer
usa,Ocean City Boardwalk,38.34017562866211,-75.07914733886719,Beach break,Right & left,Sand,Intermediate surfer
usa,Baker's,41.50035095214844,-71.06506347656250,Beach break,Right & left,Sand,Beginners
usa,Nahant,42.45012664794922,-70.93790435791016,Beach break,Right & left,Sand,Beginners
usa,Nantucket,41.24606323242188,-70.09466552734375,Beach break,Right & left,Sand,Intermediate surfer
usa,Nauset Beach,41.79678344726562,-69.93888092041016,Beach break,Right & left,Sand,Unknown
usa,Jenness State Beach,42.98563003540039,-70.76203918457031,Beach break,Right & left,Sand,Beginners
usa,36th Street SIC,39.15748596191406,-74.68559265136719,Beach break,Right & left,Sand,Beginners
usa,Allenhurst,40.23590087890625,-73.99094390869140,Breakwater / groyne,Right & left,Sand,Beginners
usa,Bay Head,40.09908294677734,-74.01103210449219,Beach break,Right & left,Sand,Beginners
usa,Belmar 16th Street,40.17146682739258,-74.01280975341797,Beach break,Right & left,Sand,Beginners
usa,Dinks ,40.25428009033203,-73.98991394042969,Point break,Right & left,Sand,Beginners
usa,Harvey Cedar,39.66491317749023,-74.12475585937500,Beach break,Right,Sand,Intermediate surfer
usa,Harvey Cedars,39.70491027832031,-74.13020324707031,Beach break,Right & left,Sand,Beginners
usa,Long Beach 82nd St,39.60800933837891,-74.20253753662110,Beach break,Right & left,Sand,Beginners
usa,Long Beach Hudson Ave,39.69214630126953,-74.13980102539062,Beach break,Right & left,Sand,Beginners
usa,Long Beach Township,39.59352111816406,-74.21350097656250,Beach break,Right & left,Sand,Intermediate surfer
usa,Manasquane Inlet,40.10322189331055,-74.03171539306640,Beach break,Right & left,Sand,Intermediate surfer
usa,Ocean City,39.22028350830078,-74.63690948486328,Point break,Right & left,Sand,Beginners
usa,Rambler Beach,38.96795272827148,-74.83371734619140,Beach break,Right & left,Sand,Beginners
usa,Seaside Park,39.91798019409180,-74.07819366455078,Breakwater / groyne,Right & left,Sand,Beginners
usa,Ship Bottom,39.64757156372070,-74.17485809326172,Beach break,Right & left,Sand,Beginners
usa,The Cove,38.92860031127930,-74.93444061279297,Beach break,Right & left,Sand & Rock,Beginners
usa,The Pipe,40.13813781738281,-74.02474975585938,Point break,Right & left,Sand,Intermediate surfer
usa,Coastguards,40.61993789672852,-73.38562774658203,Beach break,Right & left,Boulders,Advanced surfer
usa,Gilgo,40.61909866333008,-73.38770294189453,Beach break,Left,Sand & Rock,Advanced surfer
usa,Home of Jaws,41.02397918701172,-71.96622467041016,Beach break,Right & left,Sand,Beginners
usa,Lido,40.58580017089844,-73.61713409423828,Beach break,Left,Sand,Intermediate surfer
usa,Long Beach,40.58281707763672,-73.66107940673828,Beach break,Right & left,Sand,Intermediate surfer
usa,North Bar,41.07215118408203,-71.85652923583984,Point break,Right,Boulders,Intermediate surfer
usa,Rockaway,40.58387756347656,-73.81180572509766,Beach break,Right & left,Sand,Intermediate surfer
usa,Sailors Haven,40.65472793579102,-73.10414123535156,Beach break,Right & left,Sand,Intermediate surfer
usa,Smith Point,40.73217010498047,-72.85995483398438,Beach break,Left,Sand,Intermediate surfer
usa,The Jetty at Ditch Plains,41.03958129882812,-71.91426849365234,Breakwater / groyne,Left,Sand & Rock,Intermediate surfer
usa,Tobay,40.61030197143555,-73.41854095458984,Beach break,Left,Sand,Advanced surfer
usa,Frisco,35.22557067871094,-75.63091278076172,Beach break,Right & left,Sand,Beginners
usa,Frying Pan Banks,33.84304428100586,-77.96156311035156,Point break,Left,Sand,Beginners
usa,Jennette's Pier,35.94243621826172,-75.61563110351562,Beach break,Right & left,Sand,Intermediate surfer
usa,Kill Devil Hills,36.02910995483398,-75.67245483398438,Beach break,Right & left,Sand,Beginners
usa,Masonboro Island,34.15102386474609,-77.83504486083984,Beach break,Right & left,Sand,Intermediate surfer
usa,Nags Head,35.93909835815430,-75.61408996582031,Beach break,Right & left,Sand,Beginners
usa,North CB,34.02989959716797,-77.90679931640625,Beach break,Right & left,Sand,Intermediate surfer
usa,North End Wrightsville Beach,34.20669174194336,-77.79418945312500,Beach break,Right,Sand,Intermediate surfer
usa,North Topsail Beach 2nd Access,34.49311828613281,-77.41619110107422,Beach break,Right & left,Sand,Intermediate surfer
usa,North-End Fort Fisher,34.01624298095703,-77.91503906250000,Beach break,Left,Sand,Beginners
usa,Pea Island,35.71691131591797,-75.49223327636719,Beach break,Right & left,Sand,Beginners
usa,Surf City Pier,34.42446899414062,-77.54441833496094,Beach break,Right & left,Sand,Intermediate surfer
usa,Topsail,34.38764572143555,-77.62184143066406,Beach break,Right & left,Sand & Rock,Beginners
usa,Uncle Joe's,36.34776306152344,-75.81639099121094,Beach break,Right & left,Sand,Intermediate surfer
usa,Block Island,41.19205093383789,-71.56438446044922,Beach break,Right & left,Sand & Rock,Intermediate surfer
usa,Dickies,41.32393264770508,-71.79476165771484,Beach break,Right & left,Sand,Intermediate surfer
usa,Dunes ,41.44086074829102,-71.44318389892578,Beach break,Right & left,Sand & Rock,Intermediate surfer
usa,First Beach,41.48684692382812,-71.29319763183594,Beach break,Right & left,Sand,Beginners
usa,Lighthouse,41.36212158203125,-71.47958374023438,Point break,Right,Boulders,Advanced surfer
usa,Narragansett Town Beach,41.43834686279297,-71.44825744628906,Beach break,Right & left,Sand & Rock,Beginners
usa,Point Panic,41.32558441162109,-71.75393676757812,Point break,Left,Rocky reef,Intermediate surfer
usa,Second Beach,41.48774719238281,-71.26419067382812,Beach break,Right,Sand & Rock,Beginners
usa,Tuckies,41.47900390625000,-71.27371978759766,Reef break,Right & left,Rocky reef,Advanced surfer
usa,Burkes Beach,32.19258499145508,-80.69552612304688,Beach break,Right,Sand,Beginners
usa,Garden City Beach,33.51391983032227,-79.02465820312500,Beach break,Right & left,Sand,Intermediate surfer
usa,IOP,32.78034591674805,-79.76074218750000,Beach break,Right & left,Sand,Beginners
