Country,Break,Lat,Long,Wave_type,Direction,Bottom,Difficulty,Fixed
wales,porth_ceriad,52.79061889648438,-4.50576782226562,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
wales,tywyn,52.57449722290039,-4.09408092498779,Beach break,Right & left,Sand,Beginners,N
wales,freshwater_west,51.65871429443359,-5.07259368896484,Beach break,Right & left,Sand,Beginners,N
wales,newgale,51.84850311279297,-5.12306213378906,Beach break,Right & left,Sand,Beginners,N
wales,whitesands,51.89312744140625,-5.29922962188721,Beach break,Right & left,Sand,Beginners,N
canada,cliffs,45.56691360473633,-60.89287185668945,Reef break,Left,Rocky reef,Intermediate surfer,N
canada,lawrencetown_beach,44.64174270629883,-63.33620071411133,Beach break,Right & left,Sand & Rock,Beginners,N
canada,point_michaud_,45.58803176879883,-60.68202209472656,Beach break,Right & left,Sand,Beginners,N
canada,cox_bay,49.10174560546875,-125.89353942871094,Beach break,Right & left,Sand,Beginners,N
canada,jordan_river,48.42282104492188,-124.05967712402344,Point break,Right,Sand & Rock,Intermediate surfer,N
canada,north_chesterman,49.11725234985352,-125.89885711669922,Beach break,Right,Sand,Beginners,N
canada,tofino,49.11545562744141,-125.90760803222656,Beach break,Right & left,Boulders,Beginners,N
caribbean,french_bay,23.94578170776367,-74.53108215332031,Reef break,Right,Boulders,Intermediate surfer,N
caribbean,great_guana_cay,26.66418075561523,-77.10342407226562,Reef break,Right & left,Coral reef,Intermediate surfer,N
caribbean,surfers_beach,25.38807678222656,-76.52835845947266,Reef break,Right & left,Rocky reef,Intermediate surfer,N
caribbean,batts_rock,13.13573741912842,-59.63958358764648,Reef break,Right,Sand & Rock,Intermediate surfer,N
caribbean,brandons,13.07345867156982,-59.61173248291016,Reef break,Left,Rocky reef,Intermediate surfer,N
caribbean,church_point,13.16724681854248,-59.63925933837891,Reef break,Right,Coral reef,Advanced surfer,N
caribbean,duppies,13.31746673583984,-59.64584732055664,Reef break,Right,Boulders,Beginners,N
caribbean,frieghts,13.05326747894287,-59.53697204589844,Reef break,Left,Sand,Beginners,N
caribbean,maycocks,13.28184223175049,-59.65149307250977,Reef break,Right,Sand & Rock,Beginners,N
caribbean,mullins,13.23367881774902,-59.64816665649414,Reef break,Left,Sand & Rock,Advanced surfer,N
caribbean,parlour,13.21253967285156,-59.52392578125000,Reef break,Right & left,Coral reef,Intermediate surfer,N
caribbean,sand_bank,13.22089576721191,-59.52766036987305,Beach break,Right & left,Sand,Intermediate surfer,N
caribbean,sandy_lane,13.17343139648438,-59.64091110229492,Reef break,Left,Coral reef,Advanced surfer,N
caribbean,soup_bowl,13.21788787841797,-59.52091979980469,Reef break,Right,Coral reef,Advanced surfer,N
caribbean,south_point,13.04748725891113,-59.53302001953125,Reef break,Left,Rocky reef,Beginners,N
caribbean,surfers_point,13.05255603790283,-59.50534439086914,Point break,Left,Coral reef,Beginners,N
caribbean,consuelos_beach,19.26814842224121,-81.38838958740234,Reef break,Right & left,Rocky reef,Intermediate surfer,N
caribbean,seven_mile_beach,19.34032821655273,-81.39186859130860,Beach break,Right & left,Sand,Beginners,N
caribbean,cabo_de_san_antonio,21.83728027343750,-84.92774963378906,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
caribbean,caberete,19.69754600524902,-70.34545898437500,Beach break,Right & left,Sand,Beginners,N
caribbean,cayena,19.29688644409180,-69.76181030273438,Beach break,Right,Boulders,Intermediate surfer,N
caribbean,el_manda,17.98630523681641,-71.16345977783203,Beach break,Right & left,Sand & Rock,Beginners,N
caribbean,encuentro,19.78082847595215,-70.44586181640625,Reef break,Right & left,Rocky reef,Intermediate surfer,N
caribbean,la_punta,19.68235397338867,-70.01303863525390,Beach break,Right & left,Sand & Rock,Beginners,N
caribbean,los_patos,18.22437858581543,-70.18903350830078,Point break,Right,Rocky reef,Advanced surfer,N
caribbean,macao,18.78151702880859,-68.54919433593750,Beach break,Right & left,Sand,Beginners,N
caribbean,playa_bonita,19.31454467773438,-69.56620025634766,Beach break,Right & left,Sand,Beginners,N
caribbean,boca_los_tubos,18.47338485717773,-66.44808197021484,Rivermouth,Right,Sand & Rock,Intermediate surfer,N
caribbean,bridges,18.42560958862305,-67.15547180175781,Beach break,Left,Coral reef,Beginners,N
caribbean,crash_boat_beach,18.45640754699707,-67.16461944580078,Breakwater / groyne,Right & left,Sand,Intermediate surfer,N
caribbean,domes,18.36474990844727,-67.27049255371094,Reef break,Right,Sand & Rock,Intermediate surfer,N
caribbean,flamenco_beach_-_culebra_island,18.33334350585938,-65.31741333007812,Reef break,Right,Coral reef,Intermediate surfer,N
caribbean,gas_chambers,18.46007156372070,-67.16637420654297,Reef break,Right,Sand & Rock,Advanced surfer,N
caribbean,inches,17.97090148925781,-65.96146392822266,Reef break,Left,Coral reef,Intermediate surfer,N
caribbean,isla_verde,18.44842720031738,-66.01671600341797,Reef break,Right & left,Coral reef,Intermediate surfer,N
caribbean,jobos,18.51566696166992,-67.07848358154297,Reef break,Right,Sand & Rock,Beginners,N
caribbean,la_ocho,18.46721458435059,-66.09262084960938,Reef break,Right & left,Rocky reef,Intermediate surfer,N
caribbean,middles,18.51672554016113,-67.03462219238281,Reef break,Right,Rocky reef,Intermediate surfer,N
caribbean,steps,18.34857940673828,-67.26383972167969,Reef break,Right,Coral reef,Intermediate surfer,N
caribbean,surfers_beach,18.50624656677246,-67.14167785644531,Reef break,Right,Sand & Rock,Intermediate surfer,N
caribbean,table_top,18.50948143005371,-67.13723754882812,Reef break,Right,Sand & Rock,Intermediate surfer,N
caribbean,tres_palmas,18.34817123413086,-67.26452636718750,Reef break,Right & left,Coral reef,Advanced surfer,N
caribbean,tubos,18.47309875488281,-66.44901275634766,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
caribbean,mt_irvine,11.19642066955566,-60.79662322998047,Reef break,Right,Coral reef,Advanced surfer,N
caribbean,apple_bay,18.40001678466797,-64.68250274658203,Reef break,Right,Sand & Rock,Beginners,N
caribbean,cane_garden_bay,18.42956733703613,-64.66310119628906,Point break,Right,Unknown,Intermediate surfer,N
caribbean,josiahs_bay,18.44850921630859,-64.58947753906250,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,boca_barranca,9.95447921752930,-84.74732971191406,Point break,Left,Sand & Rock,Beginners,N
central_america,brasilito,10.40557765960693,-85.80197906494140,Reef break,Right & left,Boulders,Intermediate surfer,N
central_america,bugs_place,9.75017356872559,-82.81586456298828,Rivermouth,Right & left,Sand & Rock,Intermediate surfer,N
central_america,dominicalito,9.13554286956787,-83.78723144531250,Beach break,Right & left,Sand & Rock,Beginners,N
central_america,esterillos_oeste,9.52560234069824,-84.50331115722656,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
central_america,gavin’s_reef,9.65576553344727,-82.73791503906250,Reef break,Right & left,Coral reef,Intermediate surfer,N
central_america,hotel_pelicano,9.52152824401855,-84.45134735107422,Beach break,Right & left,Sand,Beginners,N
central_america,"jaco_beach,_south_end",9.59516429901123,-84.62339782714844,Beach break,Right,Sand,Beginners,N
central_america,malpais,9.60752010345459,-85.15468597412110,Beach break,Right & left,Sand & Rock,Beginners,N
central_america,near_tamarindo,10.30090141296387,-85.84562683105469,Beach break,Left,Sand & Rock,Advanced surfer,N
central_america,pavones,8.39595985412598,-83.14006805419922,Point break,Left,Sand & Rock,Advanced surfer,N
central_america,playa_avellanas,10.23380088806152,-85.84356689453125,Rivermouth,Right & left,Sand,Beginners,N
central_america,playa_dominical,9.24953079223633,-83.86962890625000,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,playa_dominical_rivermouth,9.25207233428955,-83.87083435058594,Rivermouth,Right,Sand,Intermediate surfer,N
central_america,playa_grande,10.32370090484619,-85.85815429687500,Beach break,Right & left,Sand,Beginners,N
central_america,playa_hermosa,9.58881664276123,-84.62348175048828,Beach break,Right,Sand,Intermediate surfer,N
central_america,playa_langosta,10.30031013488770,-85.84030151367188,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
central_america,playa_marbella,10.07450199127197,-85.77747344970703,Beach break,Right & left,Boulders,Advanced surfer,N
central_america,playa_negra,10.19025611877441,-85.83583831787110,Reef break,Right,Coral reef,Intermediate surfer,N
central_america,playa_nosara,9.96749782562256,-85.69061279296875,Beach break,Right & left,Sand & Rock,Beginners,N
central_america,playa_santa_teresa,9.62106037139893,-85.16876220703125,Beach break,Right & left,Sand,Beginners,N
central_america,quepos-manuel_antonio,9.41773414611816,-84.17054748535156,Beach break,Right & left,Boulders,Intermediate surfer,N
central_america,suck_rock,9.64407730102539,-85.22094726562500,Reef break,Right,Rocky reef,Beginners,N
central_america,tamarindo_rivermouth,10.30814266204834,-85.83972167968750,Rivermouth,Right,Sand,Intermediate surfer,N
central_america,witches_rock,10.79311275482178,-85.68149566650390,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,barra_de_santiago,13.69002246856689,-90.00823974609375,Beach break,Right,Sand,Advanced surfer,N
central_america,bocana,13.48862743377686,-89.38927459716797,Rivermouth,Right & left,Sand & Rock,Intermediate surfer,N
central_america,cocal,13.48144912719727,-89.35163879394531,Point break,Right,Rocky reef,Intermediate surfer,N
central_america,cristo_de_salinitas,13.53920078277588,-89.82267761230469,Reef break,Right & left,Coral reef,Beginners,N
central_america,el_palmarcito,13.49288368225098,-89.42137145996094,Beach break,Right,Sand & Rock,Intermediate surfer,N
central_america,el_pimental,13.37659358978271,-89.08680725097656,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,el_sunzal,13.49058914184570,-89.39070892333984,Point break,Right,Boulders,Beginners,N
central_america,el_zonte_beach,13.49292564392090,-89.44264984130860,Beach break,Right & left,Boulders,Beginners,N
central_america,el_zonte_point,13.49250793457031,-89.43727111816406,Point break,Right,Sand & Rock,Advanced surfer,N
central_america,k59,13.49563789367676,-89.47089385986328,Point break,Right,Boulders,Advanced surfer,N
central_america,km_61,13.49330139160156,-89.47956848144531,Point break,Right,Rocky reef,Intermediate surfer,N
central_america,las_flores,13.16373634338379,-88.11919403076172,Point break,Right,Sand,Intermediate surfer,N
central_america,mizata_point,13.50903320312500,-89.59626770019531,Rivermouth,Right & left,Sand & Rock,Intermediate surfer,N
central_america,punt_mango,13.16455841064453,-88.19039154052734,Point break,Right,Boulders,Intermediate surfer,N
central_america,punta_remedios,13.50682163238525,-89.80413818359375,Reef break,Right & left,Rocky reef,Beginners,N
central_america,punta_roca,13.47760963439941,-89.32481384277344,Point break,Right,Boulders,Advanced surfer,N
central_america,san_blas,13.48662376403809,-89.35030364990234,Point break,Right & left,Sand & Rock,Intermediate surfer,N
central_america,toro_de_oro,13.16827106475830,-88.11856079101562,Point break,Right,Rocky reef,Intermediate surfer,N
central_america,champerico,14.29160308837891,-91.91417694091797,Beach break,Right & left,Sand & Rock,Advanced surfer,N
central_america,el_paredon,13.90740776062012,-91.07391357421875,Beach break,Right & left,Sand,Beginners,N
central_america,iztapa,13.92735481262207,-90.72028350830078,Rivermouth,Right,Sand,Advanced surfer,N
central_america,km38,32.14305877685547,-116.91822052001953,Beach break,Right,Boulders,Intermediate surfer,N
central_america,la_fonda_km_-_59,32.12067413330078,-116.90637207031250,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,stacks,31.89195060729980,-116.69613647460938,Beach break,Left,Sand & Rock,Intermediate surfer,N
central_america,cerritos,23.32891654968262,-110.17583465576172,Beach break,Right & left,Sand & Rock,Beginners,N
central_america,zippers,23.02835845947266,-109.71353912353516,Reef break,Right & left,Sand & Rock,Beginners,N
central_america,boca_del_cielo_,15.85293865203857,-93.68238830566406,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,big_als,18.85642242431641,-103.96345520019531,Rivermouth,Right & left,Sand,Advanced surfer,N
central_america,la_saladita,17.83776664733887,-101.77077484130860,Reef break,Left,Rocky reef,Beginners,N
central_america,playa_revolcadero,16.77857589721680,-99.81662750244140,Beach break,Right & left,Sand,Beginners,N
central_america,tatanka,17.47643280029297,-101.52465820312500,Reef break,Left,Coral reef,Advanced surfer,N
central_america,troncones_point,17.79372215270996,-101.74571228027344,Reef break,Left,Rocky reef,Intermediate surfer,N
central_america,el_arroyo_seco,19.32021522521973,-104.95582580566406,Beach break,Right,Sand,Intermediate surfer,N
central_america,ranchito,19.23944091796875,-104.72970581054688,Reef break,Right,Rocky reef,Intermediate surfer,N
central_america,tampi,19.11297416687012,-96.09963989257812,Beach break,Right & left,Sand,Beginners,N
central_america,ventanas/chumul,20.34816741943359,-86.89726257324219,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
central_america,burros,20.75013542175293,-105.45681762695312,Point break,Right,Rocky reef,Intermediate surfer,N
central_america,dinosaur,20.74700736999512,-105.44313049316406,Point break,Right,Rocky reef,Intermediate surfer,N
central_america,la_bahia,20.75771903991699,-105.53724670410156,Reef break,Right & left,Rocky reef,Intermediate surfer,N
central_america,la_lancha,20.76265716552734,-105.49716186523438,Reef break,Right,Rocky reef,Beginners,N
central_america,platanitos,21.36186599731445,-105.24353027343750,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,punta_de_mita,20.75500297546387,-105.52230834960938,Point break,Right,Rocky reef,Beginners,N
central_america,san_blas_beach,21.52710151672363,-105.28279876708984,Rivermouth,Right & left,Sand,Intermediate surfer,N
central_america,san_pancho,20.90052032470703,-105.41965484619140,Beach break,Left,Sand,Advanced surfer,N
central_america,sayulita,20.86394500732422,-105.44540405273438,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,the_cove,20.76591873168945,-105.54290771484375,Point break,Right,Sand & Rock,Intermediate surfer,N
central_america,veneros,20.74319839477539,-105.43080902099610,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,puerto_escondido,15.84873771667480,-97.06094360351562,Beach break,Right & left,Coral reef,Advanced surfer,N
central_america,zicatela,15.83569145202637,-97.04756164550781,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,playa_cameron,23.21957778930664,-106.45906066894531,Point break,Left,Rocky reef,Intermediate surfer,N
central_america,el_bluff,12.00387382507324,-83.68478393554688,Beach break,Right & left,Sand,Unknown,N
central_america,playa_colorado,11.40397548675537,-86.05136108398438,Rivermouth,Right & left,Sand,Intermediate surfer,N
central_america,playa_maderas,11.29323101043701,-85.91677856445312,Beach break,Right & left,Boulders,Beginners,N
central_america,playa_santana,11.44082546234131,-86.09307098388672,Rivermouth,Right & left,Sand,Intermediate surfer,N
central_america,pochomil,11.75981426239014,-86.51213073730469,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
central_america,ponga_drops,11.40780353546143,-86.05996704101562,Reef break,Right,Sand & Rock,Intermediate surfer,N
central_america,popoyo,11.45310688018799,-86.10929870605469,Reef break,Right & left,Rocky reef,Intermediate surfer,N
central_america,punta_san_diego,11.90934562683105,-86.61878967285156,Reef break,Left,Rocky reef,Advanced surfer,N
central_america,san_juan_del_sur,11.25316429138184,-85.88540649414062,Beach break,Right & left,Sand,Beginners,N
central_america,"tesoro__""treasure""",12.22393131256104,-86.80701446533203,Beach break,Right & left,Sand,Intermediate surfer,N
central_america,bluff_beach,9.42738628387451,-82.30957031250000,Beach break,Right,Sand,Advanced surfer,N
central_america,caranero_outside,9.25145149230957,-82.15988159179688,Reef break,Left,Coral reef,Advanced surfer,N
central_america,maria_chiquita,9.44161128997803,-79.75627899169922,Beach break,Right,Sand,Beginners,N
central_america,playa_guanico,7.27937889099121,-80.41271209716797,Beach break,Right & left,Sand & Rock,Beginners,N
central_america,san_carlos,8.47135353088379,-79.95437622070312,Beach break,Right,Sand & Rock,Beginners,N
central_america,silverbacks,9.36235237121582,-82.22167968750000,Reef break,Right,Rocky reef,Advanced surfer,N
central_america,the_dumper,9.37149906158447,-82.23712921142578,Reef break,Right,Rocky reef,Intermediate surfer,N
hawaii,big_botos_on_the_rocks,19.63630867004395,-155.99291992187500,Reef break,Left,Boulders,Beginners,N
hawaii,hapuna_beach,20.00416183471680,-155.82647705078125,Beach break,Right & left,Sand,Beginners,N
hawaii,honolii,19.75462722778320,-155.09098815917970,Rivermouth,Right & left,Boulders,Intermediate surfer,N
hawaii,black_rock,22.04257965087891,-159.33000183105470,Reef break,Right,Rocky reef,Intermediate surfer,N
hawaii,hanalei_(impossibles_and_the_bowl),22.21420478820801,-159.50000000000000,Reef break,Right,Rocky reef,Beginners,N
hawaii,horners,22.04973411560059,-159.33267211914062,Reef break,Left,Rocky reef,Intermediate surfer,N
hawaii,kalapaki,21.95901679992676,-159.35148620605470,Reef break,Right,Rocky reef,Beginners,N
hawaii,kealia_landing,22.09895515441895,-159.30268859863280,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
hawaii,mahelona_bay,22.08885574340820,-159.30491638183594,Reef break,Left,Coral reef,Intermediate surfer,N
hawaii,makojaes,22.07213211059570,-159.31352233886720,Point break,Right,Rocky reef,Advanced surfer,N
hawaii,pakala,21.93502998352051,-159.65162658691406,Reef break,Left,Coral reef,Intermediate surfer,N
hawaii,prince_kuhios_(pks),21.88100433349609,-159.47590637207030,Reef break,Right & left,Coral reef,Intermediate surfer,N
hawaii,rock_quarry,22.21942710876465,-159.38432312011720,Reef break,Right & left,Sand & Rock,Beginners,N
hawaii,shipwrecks,21.87434768676758,-159.43647766113280,Reef break,Right,Sand & Rock,Intermediate surfer,N
hawaii,tunnels,22.22681999206543,-159.56594848632812,Reef break,Right & left,Coral reef,Advanced surfer,N
hawaii,waikoko,22.21314620971680,-159.51644897460938,Reef break,Left,Rocky reef,Advanced surfer,N
hawaii,wailua_beach_(middles),22.04877853393555,-159.33389282226562,Beach break,Right & left,Sand,Beginners,N
hawaii,breakwall,20.86990547180176,-156.67872619628906,Reef break,Right & left,Coral reef,Intermediate surfer,N
hawaii,honolua_bay,21.01653289794922,-156.64170837402344,Point break,Right & left,Rocky reef,Advanced surfer,N
hawaii,jaws,20.94140052795410,-156.26025390625000,Reef break,Right,Rocky reef,Advanced surfer,N
hawaii,puamana_beaches,20.85800552368164,-156.66787719726562,Beach break,Right & left,Sand & Rock,Beginners,N
hawaii,polzath,21.16888427734375,-156.78889465332030,Beach break,Right & left,Sand & Rock,Unknown,N
hawaii,pyramid_rock,21.46167564392090,-157.76298522949220,Point break,Right & left,Sand & Rock,Intermediate surfer,N
hawaii,off_the_wall,21.66093826293945,-158.05984497070312,Reef break,Right & left,Rocky reef,Advanced surfer,N
hawaii,pipeline,21.66845703125000,-158.05041503906250,Reef break,Left,Coral reef,Advanced surfer,N
hawaii,puena_point,21.60025978088379,-158.10505676269530,Point break,Right & left,Sand & Rock,Beginners,N
hawaii,rocky_point,21.67139434814453,-158.04841613769530,Reef break,Right,Rocky reef,Intermediate surfer,N
hawaii,sunset_beach,21.67641258239746,-158.04171752929688,Reef break,Right,Coral reef,Intermediate surfer,N
hawaii,waimea_bay,21.64338684082031,-158.06750488281250,Reef break,Right,Coral reef,Advanced surfer,N
hawaii,bowls,21.28074645996094,-157.84278869628906,Reef break,Right & left,Coral reef,Advanced surfer,N
hawaii,canoes,21.27513885498047,-157.82563781738280,Reef break,Right & left,Sand & Rock,Beginners,N
hawaii,kaisers,21.27934646606445,-157.84045410156250,Reef break,Right & left,Coral reef,Advanced surfer,N
hawaii,kewalos,21.28905487060547,-157.85957336425780,Reef break,Right & left,Coral reef,Intermediate surfer,N
hawaii,straight_outs,21.29012298583984,-157.85763549804688,Reef break,Left,Rocky reef,Intermediate surfer,N
hawaii,waikiki,21.27434921264648,-157.82763671875000,Reef break,Right & left,Sand & Rock,Beginners,N
hawaii,white_plains,21.29948043823242,-158.05316162109375,Reef break,Right & left,Sand & Rock,Beginners,N
hawaii,barbers_point,21.29097366333008,-158.11798095703125,Point break,Left,Sand & Rock,Intermediate surfer,N
hawaii,bathtubs,21.34814262390137,-158.13346862792970,Point break,Right,Rocky reef,Intermediate surfer,N
hawaii,makaha,21.47503471374512,-158.22497558593750,Reef break,Right,Rocky reef,Intermediate surfer,N
hawaii,tracks,21.36165237426758,-158.13961791992188,Reef break,Right & left,Rocky reef,Beginners,N
usa,bethany_beach,38.54180526733398,-75.05307006835938,Beach break,Right & left,Sand,Beginners,N
usa,bethany_main_street_,38.53493881225586,-75.04906463623047,Beach break,Right & left,Sand,Intermediate surfer,N
usa,dewey_beach,38.69368362426758,-75.06726074218750,Beach break,Right & left,Sand,Beginners,N
usa,fenwick_island,38.47912597656250,-75.04263305664062,Beach break,Right & left,Sand,Beginners,N
usa,herring_point,38.76679992675781,-75.08159637451172,Breakwater / groyne,Right & left,Sand & Rock,Advanced surfer,N
usa,north_indian_river_inlet,38.61016464233398,-75.06099700927734,Rivermouth,Right & left,Sand,Beginners,N
usa,12th_ave._new_smyrna,29.02251434326172,-80.88462829589844,Beach break,Right & left,Sand,Beginners,N
usa,cocoa_beach_pier,28.36783981323242,-80.59986877441406,Beach break,Right,Sand,Beginners,N
usa,creset_beach,29.80251884460449,-81.25762939453125,Beach break,Right & left,Sand,Intermediate surfer,N
usa,daytona_beach,29.22702598571777,-81.00622558593750,Beach break,Right & left,Sand,Beginners,N
usa,flagler_beach,29.48264312744141,-81.12648010253906,Point break,Right & left,Sand & Rock,Intermediate surfer,N
usa,hanna,30.37587356567383,-81.39809417724610,Beach break,Right,Sand,Beginners,N
usa,jacksonville_beach_pier,30.29379463195801,-81.38724517822266,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,little_talbot,30.43054389953613,-81.40654754638672,Beach break,Right,Sand,Beginners,N
usa,micklers_landing_beach,30.16234588623047,-81.35787963867188,Beach break,Right & left,Sand,Beginners,N
usa,new_smyrna_inlet,29.06907463073730,-80.90924072265625,Beach break,Right & left,Sand,Intermediate surfer,N
usa,saphire,29.04596519470215,-80.90014648437500,Beach break,Right & left,Sand,Intermediate surfer,N
usa,st._augustine_beach,29.84451484680176,-81.26457977294922,Beach break,Right & left,Sand,Beginners,N
usa,beer_can_island,25.74478149414062,-80.14380645751953,Reef break,Right,Sand & Rock,Intermediate surfer,N
usa,boca_inlet,26.33488464355469,-80.06960296630860,Breakwater / groyne,Left,Boulders,Intermediate surfer,N
usa,fort_pierce_jetty,27.62514114379883,-80.44189453125000,Beach break,Right,Sand,Intermediate surfer,N
usa,jap_rock,26.39840507507324,-80.06548309326172,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
usa,lake_worth_pier,26.61185836791992,-80.03625488281250,Reef break,Left,Sand & Rock,Intermediate surfer,N
usa,north_end,26.46290779113770,-80.05793762207031,Beach break,Right & left,Sand,Beginners,N
usa,north_jetty_park,27.47568511962891,-80.29413604736328,Point break,Right,Sand,Beginners,N
usa,pier,26.31707572937012,-80.07437896728516,Beach break,Right,Sand,Intermediate surfer,N
usa,sebastian_inlet,27.83148574829102,-80.44287872314453,Beach break,Right,Sand & Rock,Intermediate surfer,N
usa,south_beach,25.76727676391602,-80.12659454345703,Beach break,Right & left,Sand,Advanced surfer,N
usa,south_end,26.46167945861816,-80.05801391601562,Beach break,Right & left,Sand,Intermediate surfer,N
usa,stuart_beach,27.20334243774414,-80.17272949218750,Beach break,Right & left,Sand,Beginners,N
usa,the_pier,26.89187622070312,-80.05583190917969,Beach break,Left,Sand,Intermediate surfer,N
usa,the_rocks,26.30828666687012,-80.07517242431640,Beach break,Right & left,Sand,Beginners,N
usa,vista_park,26.16316223144531,-80.09872436523438,Beach break,Right,Sand,Beginners,N
usa,5th_street_(lil_pipeline),31.13552093505859,-81.38455200195312,Breakwater / groyne,Left,Sand,Intermediate surfer,N
usa,gould’s_inlet,31.15523338317871,-81.36609649658203,Rivermouth,Right & left,Sand,Beginners,N
usa,myrtle_street,31.13730621337891,-81.38086700439453,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,north_beach_tybee_island,32.01932907104492,-80.83995819091797,Beach break,Right & left,Sand,Beginners,N
usa,north_end_of_tybee,32.02424240112305,-80.84197235107422,Rivermouth,Right,Boulders,Intermediate surfer,N
usa,pen_island,31.26864814758301,-81.27883148193360,Rivermouth,Right & left,Artificial reef,Unknown,N
usa,saint_simons_island,31.14362716674805,-81.37040710449219,Beach break,Right & left,Sand,Beginners,N
usa,tybee_strip,31.98012351989746,-80.83190917968750,Beach break,Left,Sand,Beginners,N
usa,gooches_beach,43.34733963012695,-70.48304748535156,Reef break,Left,Sand & Rock,Beginners,N
usa,higgins_beach,43.55974578857422,-70.27679443359375,Beach break,Right & left,Sand,Beginners,N
usa,pond_cove,43.60868835449219,-70.21534729003906,Point break,Left,Rocky reef,Intermediate surfer,N
usa,wells_beach,43.30919265747070,-70.59814453125000,Beach break,Right & left,Sand,Beginners,N
usa,assateague,38.20250701904297,-75.15206146240234,Beach break,Right & left,Sand,Intermediate surfer,N
usa,ocean_city_boardwalk,38.34017562866211,-75.07914733886719,Beach break,Right & left,Sand,Intermediate surfer,N
usa,bakers,41.50035095214844,-71.06506347656250,Beach break,Right & left,Sand,Beginners,N
usa,nahant,42.45012664794922,-70.93790435791016,Beach break,Right & left,Sand,Beginners,N
usa,nantucket,41.24606323242188,-70.09466552734375,Beach break,Right & left,Sand,Intermediate surfer,N
usa,nauset_beach,41.79678344726562,-69.93888092041016,Beach break,Right & left,Sand,Unknown,N
usa,jenness_state_beach,42.98563003540039,-70.76203918457031,Beach break,Right & left,Sand,Beginners,N
usa,36th_street_sic,39.15748596191406,-74.68559265136719,Beach break,Right & left,Sand,Beginners,N
usa,allenhurst,40.23590087890625,-73.99094390869140,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,bay_head,40.09908294677734,-74.01103210449219,Beach break,Right & left,Sand,Beginners,N
usa,belmar_16th_street,40.17146682739258,-74.01280975341797,Beach break,Right & left,Sand,Beginners,N
usa,dinks_,40.25428009033203,-73.98991394042969,Point break,Right & left,Sand,Beginners,N
usa,harvey_cedar,39.66491317749023,-74.12475585937500,Beach break,Right,Sand,Intermediate surfer,N
usa,harvey_cedars,39.70491027832031,-74.13020324707031,Beach break,Right & left,Sand,Beginners,N
usa,long_beach_82nd_st,39.60800933837891,-74.20253753662110,Beach break,Right & left,Sand,Beginners,N
usa,long_beach_hudson_ave,39.69214630126953,-74.13980102539062,Beach break,Right & left,Sand,Beginners,N
usa,long_beach_township,39.59352111816406,-74.21350097656250,Beach break,Right & left,Sand,Intermediate surfer,N
usa,manasquane_inlet,40.10322189331055,-74.03171539306640,Beach break,Right & left,Sand,Intermediate surfer,N
usa,ocean_city,39.22028350830078,-74.63690948486328,Point break,Right & left,Sand,Beginners,N
usa,rambler_beach,38.96795272827148,-74.83371734619140,Beach break,Right & left,Sand,Beginners,N
usa,seaside_park,39.91798019409180,-74.07819366455078,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,ship_bottom,39.64757156372070,-74.17485809326172,Beach break,Right & left,Sand,Beginners,N
usa,the_cove,38.92860031127930,-74.93444061279297,Beach break,Right & left,Sand & Rock,Beginners,N
usa,the_pipe,40.13813781738281,-74.02474975585938,Point break,Right & left,Sand,Intermediate surfer,N
usa,coastguards,40.61993789672852,-73.38562774658203,Beach break,Right & left,Boulders,Advanced surfer,N
usa,gilgo,40.61909866333008,-73.38770294189453,Beach break,Left,Sand & Rock,Advanced surfer,N
usa,home_of_jaws,41.02397918701172,-71.96622467041016,Beach break,Right & left,Sand,Beginners,N
usa,lido,40.58580017089844,-73.61713409423828,Beach break,Left,Sand,Intermediate surfer,N
usa,long_beach,40.58281707763672,-73.66107940673828,Beach break,Right & left,Sand,Intermediate surfer,N
usa,north_bar,41.07215118408203,-71.85652923583984,Point break,Right,Boulders,Intermediate surfer,N
usa,rockaway,40.58387756347656,-73.81180572509766,Beach break,Right & left,Sand,Intermediate surfer,N
usa,sailors_haven,40.65472793579102,-73.10414123535156,Beach break,Right & left,Sand,Intermediate surfer,N
usa,smith_point,40.73217010498047,-72.85995483398438,Beach break,Left,Sand,Intermediate surfer,N
